reviews,titles
귀여운 캐릭터들이 나와서 아이들이 좋아할것 같네요   조카에게 꼭 보여주고싶네요 ,로코왕국의 전설: 엘프킹을 찾아서
유치원 아이들하고 단체관람해두   괜찬을 것 같내요   ,로코왕국의 전설: 엘프킹을 찾아서
예고편 봤는데    재미 있겠어요  애들 데리고 가서 봐야겠어요 ,로코왕국의 전설: 엘프킹을 찾아서
애가 보면 좋아할 듯 하네요 ,로코왕국의 전설: 엘프킹을 찾아서
애들하고 꼭 영화보러 가야겠네요  캐릭터도 귀엽네요,로코왕국의 전설: 엘프킹을 찾아서
게이였다니   나름 재밋음,이브 생 로랑
야 이거보고 입생로랑 사겠냐,이브 생 로랑
메인 모델들과의 자존심을 지켜주는 일적 관계 거리감이 매우 묘해보였다  느릿하고 관조적이면서도 선배 디자이너의 네임벨류들 속에서 날줄같은 다양한 힘든경험도 전쟁참여  묵묵히 도망가지않고 중간에 진로를 포기하지 않고  생존경쟁에서 뒤쳐지지 않고 불어의 우아한 듣기와 주 고객층들의 미적 품평 카타르시스를 주는 역경을 딛고 오너로써는 성공,이브 생 로랑
개개인 의 일대기는 돌아보면 늘 아련하고 묵직하다  그 누구라도,이브 생 로랑
전기적 성격 농후,이브 생 로랑
흥미로웠으나 편향된 시점이 엿보였다  왜 일까 ,이브 생 로랑
삶은 명품이 아닐지라도 ,이브 생 로랑
번역이 없어 영어로 된 전기를 읽다가 잘 이해가 안 되서 뒤늦게 영어를 찾아봤음   군입대는 자기고향같은 알제리를 폭격해야 하는거니 맘이 안 내켰다거나 부상입고 군병원에서 성적학대와 디올하우스의 오만한 방치로 그 뒤 정신병을 얻게됨  등등의 극적인 부분을 잘 못 살리고 영화가 악센트없이 흐른게 아쉽다 ,이브 생 로랑
연예인이 입고 나온 의상을 보면서 이런저런 평가를 한다  머리부터 구두까지 다 신경 쓴 건지 아니면 머리 따로  화장 따로  의상 따로인지 유심히 본다  신경쓰고 나온 연예인은 정말 나무랄 데 없다  출연 목적과도 딱 맞는 스타일을 한 연예인은 다시 보게 된다  평소 어떤 패션잡지를 보는지 보는 눈이 높은 것 같다 ,이브 생 로랑
그 전엔 어떤 옷 이였길래 이양반이 유명한지 모르겠지만 역겨워서 못보겠다  ,이브 생 로랑
이 영화는 두번 이상을 봐야 안보이던 것들이 슬금슬금 보이는 묘한 마력이 있는 것 같다  그 중 하나가 음악  이브라힘 말루프의    은 정말 아름답다  두번째는 주인공의 심리묘사  세번째는 의상을 비롯한 각종 소품  동명의 영화  생 로랑 보다 훨씬 점잖고 품위있게 주인공의 사생활을 표현한 것 같다  만족함 ,이브 생 로랑
유명인 그들의 이야기,이브 생 로랑
왜 저쪽 동네엔 호모들이 많을까 ,이브 생 로랑
   ,이브 생 로랑
 라무르 로 이미 이브생로랑의 스토리와  베르데가 크리스티경매한 내용이 알려져있으므로  경매에 적품을 내놓는 얘기가 중첩되어 아쉽다  또한 그의 패션디자이너로서의 인생에서  예술의 접목과 활용 이라는 측면이 매우 중요한데  설명없이 이미지만 추구해  그를 잘모르면 약이나하는 게이로 받아들이기 십상이다,이브 생 로랑
군 면제를 받고 싶어 몸부림 치는 천재의 고뇌가 인상적이었다 ,이브 생 로랑
그냥 그래요    동성애   마약    천재는 그래도 되는지    이미지만 더 나빠졌어요,이브 생 로랑
감각이 뛰어났던 이브의 일대기를 그린영화  그의 작품이 이런 혼란스러움에서 나온 단순모드라는 아이러니를 본다,이브 생 로랑
이브의 타고난 천재성은 삐에르라는 안전장치가 있었기 때문에 더 빛을 발할 수 있었지 ,이브 생 로랑
뭐가 됏 던 나는 그의 패션을 사랑한다,이브 생 로랑
천재라 불리는 디자이너 이름 뒤에 개인적인 삶과 사랑을 보여주었지만    기 승 전 결에서 전이 빠지고 바로 결말로 매듭지어진 스토리와 가장 가까운 사람의 눈에 비춰진 이브 생 로랑의 대한 이야기기에  왜 그랬던가 에 대한 친절한 설명이 없다는게 아쉽다,이브 생 로랑
이브생로랑  은   삐엘베르제로 인해 세계적 디자이너로 존재했었던구만    헌신할 그 누구가를 잃지 않은 이도 세상엔 있구  부러워해야겠지     ,이브 생 로랑
  ,이브 생 로랑
호모섹슈얼 커플의 밋밋하고 교과서적인 사랑 이야기  입셍로랑이 아닌 다른 유명한 동성애자가 대입되더라도 이상하지않을 것 같았다  셍로랑 역활의 배우가 입셍로랑보다 못생기고 너무 말라서 보는 내내 부담스러웠음  ,이브 생 로랑
자기만의 세상에 갇혀 살았을 것 같은 인물  화려한 패션의 뒷 이야기,이브 생 로랑
그의 명성 이면의 인간적 고뇌  사랑에 대해서도 잘 표현되었다  모처럼 눈과 귀가 호강한 멋진 영화  ,이브 생 로랑
취향은 타고난다    영화를 보고 미칠듯이 슬펐다 ,이브 생 로랑
재미있어요,군도: 민란의 시대
액션 연출은 좋았는데 음악은 좀 억지스러웠다 내레이션 진짜 에러다  강동원 보는 재미가 있다   점인데 강동원 때문에  점 줌 ,군도: 민란의 시대
 ,군도: 민란의 시대
옛날에 조상외모덕을 보고태어난 사람입장임  갓이랑 호리호리하고 훤칠하고 얄짤앖고 날씬하고  살았고랑  팔자가 드르븐기라의 민머리도  멋지네랑  붙을때 와우 ,군도: 민란의 시대
평점  점도 아까운 허술한 영화,군도: 민란의 시대
캐릭터 묘사 연출 연기 각본 다 좋다  다만 적재적소에 긴장감을 더 주었더라면 몰입도가 높았을듯,군도: 민란의 시대
별로 정당성을 확보하지 못한 채 군도의 우두머리가 되는 도치 하정우 배우 에서 웃는다  오히려 신분제의 된서리를 맞아 평생을 땡볕의 음지에서 지렁이처럼 살다 간 조윤 강동원 배우 에게 공감의 따봉을 보낸다   그런데 이 두 인물이 싸우는 건 무엇을 위함인가  시스템은 털끝도 건드리지 못한 채 그 껍데기 조윤 만 해치우고 군도는 석양으로 사라진다  헛웃음만 나온다  명품배우들의 명품연기에 비해 스토리는 너무 빈약하다 ,군도: 민란의 시대
이경영이 산채위치분건 아직도이해가안됨 옥의티,군도: 민란의 시대
영화 리얼리티도 나쁘지 않고 배우들의 연기도 멋있습니다  특히 강동원 하정우 멋짐,군도: 민란의 시대
이 영화가 의외로 평점이 낮네     상당히 괜찮은 영화    뻔한 시나리오이긴하나  보는데 시간도 잘가고  교훈도 있는  안본 사람들은 보는걸 적극 추천합니다,군도: 민란의 시대
음악 좋다,군도: 민란의 시대
최근에 봤는데 정말 재밌게 봤음 시간가는줄 모르고 봄,군도: 민란의 시대
액션씬 하나로 십점,군도: 민란의 시대
강동원의 외모와 너무 과장된 무술연기로 인해 관객이 몰리고 즐거워했는지는 모르지만  그만큼 영화는 얄팍해지고 엉뚱한 산으로 올라갔다  더구나 마지막에 조윤이 아기를 안고 보호하려는 어줍잖은 인간애라니     ,군도: 민란의 시대
군도   민란의 시대 이제 시작이다   화천대유 천화동인  민관합작사업 조선판 서부 영화             ,군도: 민란의 시대
김치 웨스턴의 불완전한 일보,군도: 민란의 시대
그나마  하정우 가 출연한 영화중 군도가 최고지 나머지 엉화는  돈에 팔려가구 현정권에 충성하는 영화다 니는감독 잘만나거야  군도만큼 영화 출연한거 행운인줄  알러,군도: 민란의 시대
두번봤는데  정말 나름 괜찮았는데 후반이 너무 어이없어 죽이려던 아이 살리려고 지가죽어   그리고 애초부터 왜 애를 들고 싸워 말이돼냐  ,군도: 민란의 시대
처음에 하정우가 악역인줄 알았다,군도: 민란의 시대
개  재밌음     ,군도: 민란의 시대
난 진짜 잼께 봤음,군도: 민란의 시대
마지막에 강동원이 죽인거야  살려준거야 ,군도: 민란의 시대
몰입도  최고   강추입니다 ,군도: 민란의 시대
두서없이 만들어낸 허술한 영화다 무게도 가지려고 노력했지만 가벼운 영화다 이명세  형사 는 코믹이 많이 있음에도 깊이와 무게가 있는데 잘생긴 강동원이 악역을하니 몰입이 방해된다 왜구가 상투 자르며 핍박한 행위를 왜 선편이라는 하정우가 하고 있는가 찝찝한 부분이다 초반    분 정도 재미있고 많이 지루하다 칼싸움도  아기를 죽이려는 목적같은데 보호하려는 듯한 강동원의 행동은 이해가 안됀다,군도: 민란의 시대
사회가 혼탁하고 민심이 흉흉하여 도적이 들끊던 명종 시대의 대표적인 도적 두목으로 백성들 사이에서는 의적으로 통했다  양주의 백정 출신인 그는 기록은 별로 남아 있지 않다  다만 힘이 장사인 데다가 날쌔고 용맹스러우며 당시의 양반 중심 사회에 불만이 많았던 사람으로 기록되어 있다  사회는 온통 부정과 부패로 얼룩질 수밖에 없었고 민간은 학정과 수탈에 시달리며 고통을 호소 했다  거기에 설상가상으로 몇년째 흉년이 계속되어 거지가 늘어나고 도적떼가 할거하였으며  남쪽에는 왜구가 침입하여 민가를 불지르고 약탈을 자행하였으니 조선 사회는 아수라장이 아니겠는가 ,군도: 민란의 시대
잼있어요 ,군도: 민란의 시대
전 개인적으로 넘 재밌던데요,군도: 민란의 시대
우아 조씨 잘생긴 조씨 악랄해도 그렇게 악랄하냐     근데 강동원씨 후반부에 화적패에게 쌀 받은 사람은 돌려놓으라고 외칠때 연기 모임  사투리도 아닌것이 사투리인것인지 겁나 어색했으요    연기는 좀 아닌듯       연기는 하정우 조진웅 마동석 김성균씨 등등 연기파 많이 나오시네요    그래도 잼나게 봤어용   ,군도: 민란의 시대
 ,군도: 민란의 시대
영화중반까지도 초딩 울 딸은 전우치 아저씨가 악역이란걸 몰랐단다 잘생김이 착함은 아니라는 걸 초딩에게 교훈을 준 영화,군도: 민란의 시대
뭉치면 백성이고 흩어지면 도적이다 ,군도: 민란의 시대
생각보다 볼만했어요  강동원 정말 최고네요  전우치 환생한듯,군도: 민란의 시대
강동원  울나라 최고미남인듯 연기도 잘하네,군도: 민란의 시대
살짝 잔인한데 재밌음,군도: 민란의 시대
쓰레기,군도: 민란의 시대
재밌네요  액션도 멋지고 스토리도    하정우 강동원 이성웅 조진웅 마동석    ,군도: 민란의 시대
서늘한 한복자태의 강동원을 보는것만으로   점 만점 게다가 꽉찬 액션씬과 강동원의 눈빛  내가 제일 좋아하는 대사  너희중 타고난 생을 바꾸기 위해 목숨을 거어본 자는 나서거라 내 기꺼이 그자의 칼을 받겠다 ,군도: 민란의 시대
너희들 중  타고난 운명을 바꾸기 위해 생을 걸어본 적이 있는 자  평점을 달아라    그러면  점이래도 받겠다  ,군도: 민란의 시대
스토리  액션 재미났음 액션씬은 수준급인데 평점이 더 높았으면 아쉽 군도  가  나왔으면 하는기대 ,군도: 민란의 시대
웨스턴 조선 활극 ,군도: 민란의 시대
개인적으론 잘 만든 영화라 생각하는데  평점이 낮네요  풍양조씨들이 보기엔 좀 불편한 영화    ,군도: 민란의 시대
도대체 어느시대야 쓰레기 전문감독 입문 개발바닥 연기가 빛을 발한다 ,군도: 민란의 시대
다 좋은데요 마지막  대 대결 장면에서 아기를 한손에 앉고 싸우는것은 흥행보다 불편러들이 보면 아기인권은 이럴수도,군도: 민란의 시대
지금 개봉 했다면 어땠을까  너무 일찍 개봉해서 실패한 영화  스토리 액션  연기  연출 모두 좋은영화 ,군도: 민란의 시대
디테일도 좋고 스토리도 좋은데 왜 흥행이 안됐는지 아쉽네  윤종빈감독  대댜하네 범죄와의 전쟁 급인듯,군도: 민란의 시대
액셔닝 참 볼만했다  ,군도: 민란의 시대
구휼이라는 이름으로,군도: 민란의 시대
강동원  잘 생겼으나   연기는 좀아니네  목소리   발성  연습 좀  합시다 ,군도: 민란의 시대
스케일이 장난이 아니네요  연기자들도 너무 좋고 강동원 넘마 잘생기게 나와 깜놀,군도: 민란의 시대
한국영화 최고 임꺽정이 생각난다 마동석  성난황소 연기 최고 강동원  너무  아깝게 졌다 동생살린다고   ,군도: 민란의 시대
강동원악역어울리고 아즈미대혈전 오다기리조느낌,군도: 민란의 시대
재밌게 본 영화 ,군도: 민란의 시대
슬프고 애달퍼,군도: 민란의 시대
