reviews,titles
영화도입부  소년병에게 쌍안경을 찾아오라던 터키군소령의 지시속에  아버지의 따뜻한 마음이    보여  감동먹었음  댕민국에도 저런 장교들이 많아야하는데  현실은 그렇지 않지  ,워터 디바이너
중간에 호텔에서 시간을 너무 끌었다  그 뒷부분에 조금 더 이야기를 할애했어야 했으면 좋았을텐데    생각외로 러셀 크로우의 연출은 훌륭했는데 이야기 전개가 쬐끔은 아쉬웠네요 ,워터 디바이너
러셀 크루우  제발 이런 영화 찍지마    몸값도 생각을 해야지    계속 이런 영화 찍으면 니 영화 안 볼거다 ,워터 디바이너
전쟁에 참여한 세아들의 생사를 찾아 떠나는 아버지의 지나긴 여정과 부성애 그리고 형제애를 그린 휴먼 드라마 하지만 가슴속에서 울컥 하고 밀려오는 감동이 좀 부족 한게 아쉽내요,워터 디바이너
터키 갈리폴리 전투로 인하여 사망한 아들의 시신이라도 찾으러 가는 아버지의 여정  그 여정에서 우리는 지금 시대에 잊어 가는 부성애를 다시 한번 느낄수 있다   ,워터 디바이너
전쟁의 끝에 남은 것이란    러셀 크로우의 잔잔한 부성애 연기가 돋보인다  올가 쿠릴렌코의 매력 발산 자체는 좋았지만  이 이야기에 굳이 필요한 요소였나 싶은 생각이 든다  어쨋거나 진한 감동의 휴먼 드라마를 원하는 사람에겐 아주 적절한 영화 ,워터 디바이너
 캐치 미 이프 유 캔 정도의 드라마틱한 사건들이 아니고선 실화가 흥미진진하기란 쉽지 않다 ,워터 디바이너
갈리폴리 전투라는 호주인들이 많이 사망한  차대전의 전투를 배경으로 자식들의 유해를 찾기 위해 그곳까지 날아온 부성애 그리고 그 정성에 감동한 터키사람들의 인간애를 담담하게 그려냈다  러셀크로우의 감독데뷰작인데 무난한 소재와 연출이었다 ,워터 디바이너
 음,워터 디바이너
휴먼니티     ,워터 디바이너
조지 클루니와 헤어진 여자들은 계속 조지가 생각난다고 했지만  러셀 크로우와 헤어진 여자들은 다시는 보기 싫다고 했다     ,워터 디바이너
재밌게 잘봤습니다 ,워터 디바이너
휴머니티가 느껴지는 감동적인 영화  강추 ,워터 디바이너
호주군 뿐만 아니라 터키군 입장에서도 실화를 바탕으로 잘 표현한 작품이다  그리고 잔잔한 로맨스는 자칫 단조로와 질수 있는 내용의 깨소금 역할을 잘 한것 같다 ,워터 디바이너
이거도 찔러보고 저거도 찔러보고,워터 디바이너
감동적이네요   러셀 크루우 넘 좋아요     ,워터 디바이너
사람들이 이해를 못하네   여자와 사랑에 빠진다는 의미는 그여자의 전 남편과 남자의 아들들이 서로 총구를 겨누고 있었다는 상황을 상기하면된다 여자와 사랑에 빠지는것은 과거와의 화해를 의미한다 물론 미시적으로 둘사이의 사랑에 포커스를 억지로 맞출수는있으나 영화의 진짜 메세지는 그게아니지   ,워터 디바이너
그냥 평온하게 본영화 영상미   글쎄 억지로 쥐어짠 기분  나쁘진 않지만 일부러멋부린듯한 느낌  스토리  개연성이 떨어짐 정말 연출이 아쉬움 잘살렸담 충분히 좋았을 영환데 기본스토리땜에 그나마 끝까지 본것같음 전체적으로 많이 아쉬운 영화,워터 디바이너
아직 끝나지 않은 전쟁터에서 기필코 아들들을 찾아낸 한 남자의 애절한 부성애 스토리는 좀 단조롭게느껴지긴했지만  그저 먹먹하고 마지막 희망이       고통스러움에 절규하던 그들의 울부짖음에   울컥   ,워터 디바이너
러셀크로를 좋아하지만 이번 영화에서는 연기도 연출도 별로인듯  전쟁통에 죽은 세 아들의 시신을 찾아나선 아버지의 슬픔과 절망감이 잘 느껴지지않고 게다가 불사신처럼 살아남는 장면들이 작위적으로 느껴졌으며 영화자체가 긴장감이 없음  보다가 잠들만큼     ,워터 디바이너
아들만 찾았으면 하는데 사랑까지 찾으니     로맨스를 줄이고 아들들 찾는 과정을 더 개연성있게 늘렸으면 좋지 않았을까  ,워터 디바이너
진부한 이야기가 지루하게 전개되는군 ,워터 디바이너
다큐 같음  영상이 안정적이고 호주  터키 풍경을 잘 찍었음  주인공이 너무 여유롭게 보여서 어색함  하지만 영화 내용이나 주제 의식은 건강하고 좋음  터키 욕 중에서  너 자식보다 더 오래 살아라  라는 말이 나오는데 정말 저주가 담긴 말이라 생각됨  현대 터키 건국 과정을 찾아보게 해주는 영화 ,워터 디바이너
사람은 가족과 공동체를 위해서 전쟁을 하고  전쟁은 가족과 공동체를 파괴한다  이 모순을 이기는 길은 누구나 한 가족의 아들이고 부모고 가족의 구성원이란 걸 이해하는 수 밖에 없는 것 같다  부성애를 통한 인류애를 보여준 흔하지 않은 영화  그 아픔 와중에 남녀의 사랑을 드러낸 것은 감점  서양은 너무 가벼워 쯧,워터 디바이너
좋아요,워터 디바이너
오랫만에 괜찮은 영화   가부장적 영웅주의를 배격하는 영화   영 미의 오만함과 터키의역사까지  ,워터 디바이너
충분한 볼거리  인상적인 연기  의미 있는 메시지를 담은 영화  전 정말 좋았어요 ,워터 디바이너
전쟁으로 인한 상처를 여러 인물들의 상황설정들을 통해 꽤 입체적인 관점들을 제시한 점이 의미있고 인상적이었다 ,워터 디바이너
화면은 참 아름답네요  누구를 위한 전쟁인지  서구 열방의 탐욕또한 잘 보여줬습니다  근데 여주랑 이어지는 건 좀 개연성이 없어보이네요  러셀크로우 연기는 역시 잘하지만 영화 자체가 긴장감은 많이 없습니다 ,워터 디바이너
간단한 이야기  명료한 주제를 부감없이 소통하는 영화입니다  줄거리가 아닌 화면으로 감정을 전달하는 영화여서 이야기를 중요하게 여기는 한국관객에게는 다소 재미없을 수도 있습니다  하지만 이야기를 따라가지마시고 전쟁이란 어쩔 수 없는 상황속 인물들의 아픔을 느껴 보신다면 좋은 영화로 기억하실수 있을겁니다 ,워터 디바이너
에혀 그저 그렇던데  내용이 완전 현실적이란거 빼곤 그다지 느껴지느거 없음   나라의 역사를 몰라서 그런지 몰라도,워터 디바이너
잔잔하고 보기 좋은 영화,워터 디바이너
멋진영화    ,워터 디바이너
마지막 엔딩 음악이 참궁금했어요    아시는지     끝까지 여운을 남기는 영화였음    액션을 기대하신다면 안보셔두    그건 다른영화를 보시면되구요    잔잔한 감동과 여운을  ,워터 디바이너
이미 어디있는지 알고있는 아들을 찾고있다  터키 구경은 잘했다 ,워터 디바이너
영상미가 있고 총성 멎은 전장에 가득한 처절한 신음과 그 은유는 보기드문 아주 인상깊은 장면이지만  연출이 조금 덜 우연적이고 조금 덜 인위적이었더라면  ,워터 디바이너
참 좋아하는 배우지만 영화 참 재미 없네 보다가 잠듬 ,워터 디바이너
사건들의 나이브한 연결로 작품이 의도한 주제의식을 제대로 담아내지 못한 것 같아 아쉽다 ,워터 디바이너
내아버지가 생각이난다      최병걸이부릅니다   난아버지몰랐었네,워터 디바이너
치고 때려부수고 하는 헐리우드 블럭버스터 영화 아닙니다  전쟁영화입니다  그러나 전투장면은 그렇게 많이는 없습니다  조용한 분위기의 이런 영화 좋아하시는 분은 볼만하실겁니다  ,워터 디바이너
반전영화 잔잔한 감동 바로 이런 수준있는 영화가 좋다  ,워터 디바이너
 글러디에이터 러셀크로우가 돌아왔  인간성 말살하는 전쟁은 누가 만든건지   터키와의 전쟁은 역사적배경이없어 확 와닿지않지만 흥미있는 소재인듯   형제국이라는 터키도 결혼제도는 미개  그래서   사태가 났었나봄    급마무리 지은것같은 결말 중간중간 아쉬운 부분은 있지만 부성애 형제애가 눈물겹다  ,워터 디바이너
공은 들였지만 자연스럽게 감정에 몰립되지 읺고 연출력이 좀 부족한 느낌 ,워터 디바이너
부성애가 느껴지는 영화입니다,워터 디바이너
가족애와 전쟁을 생각하게 하는 영화입니다 ,워터 디바이너
전쟁액션영화 아닙니다  아부지 영웅영화 아닙니다   반전영화 입니다  생각할것 던져주는 반전영화입니다  의미있고 느낄것 많은 영화입니다  딱 러셀크로우 눈빛같은 내용입니다  시원한 헐리웃 기대하신분들은 보면 실망합니다  생각하는 작품성있는영화 좋아하시는분들 보세요 ,워터 디바이너
저 절대로 알바 아닙니다   차 세계대전 당시의 국제정세를 모르면 이 영화가 재미없을겁니다  영국 독일 그리스의 정치적 계산  호주 뉴질랜드가 수만리 떨어진 전장에 동원된 배경  터키의 민주화운동 등이 어우러진 상황이 이 영화의 배경입니다  명량이나 국제시장을 본 외국인은 어쩌면 합계관객  천만명이 바보처럼 보일지도 모릅니다  제겐 좋은 영화였습니다 ,워터 디바이너
갤리볼루 갈리폴리 와 차낙칼레를  년전에 여행했습니다  오스트레일리아와 뉴질랜드가 영연방이란 이유 하나로 이 삽질전쟁에 동원되어 터키와 쌍방   만명 사상자를 낸 다르다넬스 해협에서 저는 울었습니다   그 젊은이들이 너무 불쌍했습니다  그 이야기를 영화로 보며 가슴이 먹먹했습니다 ,워터 디바이너
친구들이랑 봤는데 배우들 연기  스토리  장면장면 기억에 넘네요  가족들과 다시 보고 싶습니다 ,워터 디바이너
전반적으로재미있게봤다 그러나자살한아내위한예배거부목사가마차달라고하고 그리이스군을야만적으로묘사 터어키군을신사적이고인간적인사람들로묘사  제작에이슬람돈이흘러들어간거같다  러설어게물어볼까 ,워터 디바이너
아 너무 하네       아내 숭배했다며 새로운 여자랑 사랑타령 진짜 국민우롱 수준이네  나머지도 뭐 평범 눈물은 났음 근데 그게 영화 스토리가 좋아서가 아니라 전쟁씬 덕분이었지만,워터 디바이너
사실  재미는 없음     ,워터 디바이너
유명 배우가 출연했다지만 평점 거품이 너무 심합니다  기대하고 보시면 실망이 크실 겁니다  매우 평이하고 대중적인 작품  관객이 집중력을 잃고 지루해할만한 부분이 많습니다  사용된 컴퓨터 그래픽도 수준이 얕아서 좀 거슬리는 부분이 있구요  전체적으로 뭔가 많이 아쉬운 작품  ,워터 디바이너
볼 만 한데요  나름 훌륭해요   그냥 아무 생각없이 만든 영화가 아니에요   보는 내내 지루하지 않았어요   흥행 요소도 곳곳에 있고요   감독이 하고 싶은 얘기도 있고요   연기력 물론 굿이고요   보시길 바람 ,워터 디바이너
화려하거나  많은 메세지   무  꼭 이런거 있어야하나요  영화 내내 보면서 주인공과 함께였습니다  그냥 많이 울기도 하고   참 좋았습니다,워터 디바이너
아쉬운게 너무 많네요  연기력만 가지고 어필 하기에는    알바들한테 저도 낚였어요 ,워터 디바이너
알바들 물러가라 ,워터 디바이너
이 영화는 의외로 올드합니다  어쩌면 진부할수도 있고 잔잔하지요   하지만 이를 만들고 연기한 러셀크로의 연기가 이를 다 잊게 만듭니다 ,워터 디바이너
마지막 엔딩만 좋았다면 우수작으로 인정했을텐데  나머진 좋음,워터 디바이너
부모들이 꼭 봐야할 영화십니다    순간순간 감동과  볼거리가  있네요  로멘스도  있고  ,워터 디바이너
이야기의 사건들이 전체적으로 너무 쉽게 해결되면서 전개되다 보니 긴장감이 많이 떨어지네요  그렇다고 인물들의 감정들을 섬세하게 잡아낸것도 아니고  일반 신인감독의 그냥그런 데뷔작 정도로 느껴졌어요  ,워터 디바이너
영상과 음악이 잘 어우러진 영화예요 전쟁의 참혹함도 있지만 부성애와 모성애가 공감됩니다 ,워터 디바이너
참 잘 만들어진 영화네요  강추합니다  근데 뭐가 문제일까요  극장이나 관객수나   반응이 참 놀랍네요 ,워터 디바이너
부드럽게 흘러가는 영화 흐름이 좋았고   자식을 향한 아버지의 사랑과 책임감 등    여러 좋은 느낌을 주는 영화였다  약간 억지스러운 부분은 있었지만  러셀 크루우의 연기가 다 덮었다고 해야하나   추천할만한 영화임 ,워터 디바이너
죽은 세 아들을 찾아 길을 떠난 아버지  아들들도 찾고  사랑도 찾았네 ,워터 디바이너
애틋한 아버지의 사랑  러셀 연기는 명불허전이네요 ,워터 디바이너
별로 ,워터 디바이너
재미있었다 ,워터 디바이너
실화라 그런지 더 감동적었고  뒤로 갈수록 더 재미있었어요  부성애와 그시대의 시대적배경을 잔잔하게 잘녹여낸 작품이라생각합니다,워터 디바이너
배우가 감독까지 한 영화치고 정말 잘만들어진 수작  풍경 음악 여배우의상 감동스토리까지 딱 내취향 ,워터 디바이너
